id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
63,6,Deep neural networks for automated detection of marine mammal species,74,"Y Shiu, KJ Palmer, MA Roch, E Fleishman, X Liu… "," Scientific reports, 2020 , nature.com",Deep neural networks have advanced the field of detection and classification and allowed for effective identification of signals in challenging data sets. Numerous time-critical …,https://www.nature.com/articles/s41598-020-57549-y,"https://scholar.google.com/scholar?cites=2670326970791237574&as_sdt=2005&sciodt=0,5&hl=en"
64,6,Performance of a deep neural network at detecting North Atlantic right whale upcalls,30,"OS Kirsebom, F Frazao, Y Simard, N Roy… "," The Journal of the …, 2020 , asa.scitation.org","Passive acoustics provides a powerful tool for monitoring the endangered North Atlantic right whale (Eubalaena glacialis), but robust detection algorithms are needed to handle …",https://asa.scitation.org/doi/abs/10.1121/10.0001132,"https://scholar.google.com/scholar?cites=4646483125524610743&as_sdt=2005&sciodt=0,5&hl=en"
65,6,Marine mammal species classification using convolutional neural networks and a novel acoustic representation,20,"M Thomas, B Martin, K Kowarski, B Gaudet… "," … European conference on …, 2019 , Springer",Research into automated systems for detecting and classifying marine mammals in acoustic recordings is expanding internationally due to the necessity to analyze large collections of …,https://link.springer.com/chapter/10.1007/978-3-030-46133-1_18,"https://scholar.google.com/scholar?cites=13968293268395939064&as_sdt=2005&sciodt=0,5&hl=en"
66,6,Deep Learning Techniques for Koala Activity Detection.,14,"I Himawan, M Towsey, B Law, P Roe "," INTERSPEECH, 2018 , isca,speech.org","Automatically detecting koalas in the real-life environment from audio recordings will immensely help ecologists, conservation groups, and government departments interested in …",https://www.isca-speech.org/archive_v0/Interspeech_2018/pdfs/1143.pdf,"https://scholar.google.com/scholar?cites=4607492519226690337&as_sdt=2005&sciodt=0,5&hl=en"
67,6,Sparse representation-based classification of mysticete calls,13,"T Guilment, FX Socheleau, D Pastor… "," The Journal of the …, 2018 , asa.scitation.org",This paper presents an automatic classification method dedicated to mysticete calls. This method relies on sparse representations which assume that mysticete calls lie in a linear …,https://asa.scitation.org/doi/abs/10.1121/1.5055209,"https://scholar.google.com/scholar?cites=18355182793831859966&as_sdt=2005&sciodt=0,5&hl=en"
68,6,iDHSs-PseTNC: identifying DNase I hypersensitive sites with pseuo trinucleotide component by deep sparse auto-encoder,10,"ZC Xu, SY Jiang, WR Qiu, YC Liu… "," Letters in Organic …, 2017 , ingentaconnect.com",Background: DNase I hypersensitive sites (DHSs) are important signs of DNA regulatory regions. Their identification in DNA sequences is significant for both the biomedical research …,https://www.ingentaconnect.com/content/ben/loc/2017/00000014/00000009/art00008,"https://scholar.google.com/scholar?cites=14639950710538336223&as_sdt=2005&sciodt=0,5&hl=en"
69,6,Detection of mysticete calls: a sparse representation-based approach,10,"FX Socheleau, F Samaran "," 2017 , hal.archives,ouvertes.fr",This paper presents a methodology for automatically detecting mysticete calls. This methodology relies on sparse representations of these calls combined with a detection …,https://hal.archives-ouvertes.fr/hal-01736178/,"https://scholar.google.com/scholar?cites=14017542799421713395&as_sdt=2005&sciodt=0,5&hl=en"
70,6,Hybrid framework for categorising sounds of mysticete whales,7,S Ntalampiras ," IET Signal Processing, 2017 , ieeexplore.ieee.org","This study addresses a problem belonging to the domain of whale audio processing, more specifically the automatic classification of sounds produced by the Mysticete species. The …",https://ieeexplore.ieee.org/iel7/4159607/7938503/07938500.pdf,"https://scholar.google.com/scholar?cites=10324785645948945728&as_sdt=2005&sciodt=0,5&hl=en"
71,-1,Marine mammal species classification using convolutional neural networks and a novel acoustic representation,20,"M Thomas, B Martin, K Kowarski, B Gaudet… "," … European conference on …, 2019 , Springer","… classification of marine mammals, the framework outlined in this paper can be adapted to 
other tasks such as acoustic scene classification. … of marine mammal species classification and …",https://link.springer.com/chapter/10.1007/978-3-030-46133-1_18,"https://scholar.google.com/scholar?cites=13968293268395939064&as_sdt=2005&sciodt=0,5&hl=en"
72,-1,Detection and classification of marine mammals using an LFAS system,23,"SP Van IJsselmuide, SP Beerens "," Canadian Acoustics, 2004 , researchgate.net","… sound in the sea on marine life, and particularly about high power active sonars systems. Most 
concern lies with marine mammals, which fully depend on sound in … with marine mammals …",https://www.researchgate.net/profile/Sander-Ijsselmuide/publication/277043415_Detection_and_classification_of_marine_mammals_using_an_LFAS_system/links/55a6376e08aec374938f89a4/Detection-and-classification-of-marine-mammals-using-an-LFAS-system.pdf,"https://scholar.google.com/scholar?cites=14933634935661212441&as_sdt=2005&sciodt=0,5&hl=en"
73,-1,"Marine mammal acoustic detections in the northeastern Chukchi Sea, September 2007–July 2011",97,"DE Hannay, J Delarue, X Mouy, BS Martin… "," Continental Shelf …, 2013 , Elsevier","… All marine mammals are capable of producing sounds, and most marine mammal species 
use sounds … Marine mammal vocalizations were detected and classified manually and with …",https://www.sciencedirect.com/science/article/pii/S0278434313002483,"https://scholar.google.com/scholar?cites=9628876573208285113&as_sdt=2005&sciodt=0,5&hl=en"
74,-1,Real-time identification of marine mammal calls based on convolutional neural networks,,"D Duan, L Lü, Y Jiang, Z Liu, C Yang, J Guo, X Wang "," Applied Acoustics, 2022 , Elsevier","… In this study, we used sound data from three types of marine mammal: bottlenose dolphins, 
… model to detect potential marine mammal calls in a spectrogram and to classify the species. …",https://www.sciencedirect.com/science/article/pii/S0003682X22001293,
75,-1,Fuzzy-ChOA: an improved chimp optimization algorithm for marine mammal classification using artificial neural network,,"A Saffari, M Khishe, SH Zahiri "," Analog Integrated Circuits and Signal …, 2022 , Springer","… Recognition and classification of marine mammals using artificial neural networks (ANNs) … 
In this regard, we collect underwater marine mammals sounds and then produce an …",https://link.springer.com/article/10.1007/s10470-022-02014-1,
76,-1,Marine mammals classification using acoustic binary patterns,1,"M Nadir, SM Adnan, A Sumair… "," Archives of Acoustics, 2020 , acoustics.ippt.gov.pl","… Prior methods for classification focused on spectral features … In this study, acoustic marine 
mammal classification is … is employed to identify different classes of mammal sounds. …",https://acoustics.ippt.gov.pl/index.php/aa/article/view/2625,"https://scholar.google.com/scholar?cites=17128343991825461691&as_sdt=2005&sciodt=0,5&hl=en"
77,-1,Environmental sound classification with dilated convolutions,56,"Y Chen, Q Guo, X Liang, J Wang, Y Qian "," Applied Acoustics, 2019 , Elsevier","… urban sound classification. Also based on the model design of experiment 1, the internal 
structure design on each convolution in Experiment 3 is exactly the same (including convolution …",https://www.sciencedirect.com/science/article/pii/S0003682X18306121,"https://scholar.google.com/scholar?cites=10992732002987834284&as_sdt=2005&sciodt=0,5&hl=en"
78,-1,An empirical mode decomposition-based detection and classification approach for marine mammal vocal signals,15,"KD Seger, MH Al","Badrawi, JL Miksis,Olds… , The Journal of the …, 2018 , asa.scitation.org","… In this paper, we demonstrate that EMD is able to detect and classify a variety of unique 
sound sources. While the HHT process has so far been applied to only sperm whales and killer …",https://asa.scitation.org/doi/abs/10.1121/1.5067389,"https://scholar.google.com/scholar?cites=1524816626947966300&as_sdt=2005&sciodt=0,5&hl=en"
79,-1,Performance metrics for marine mammal signal detection and classification,1,"JA Hildebrand, KE Frasier, TA Helble… "," The Journal of the …, 2022 , asa.scitation.org","… automatic recognition of marine mammal sounds,” Appl. … and classification algorithms, their 
strengths and weaknesses when applied to detection of underwater marine mammal sounds, …",https://asa.scitation.org/doi/abs/10.1121/10.0009270,"https://scholar.google.com/scholar?cites=2731929276479161825&as_sdt=2005&sciodt=0,5&hl=en"
80,-1,DOCC10: Open access dataset of marine mammal transient studies and end-to-end CNN classification,14,"M Ferrari, H Glotin, R Marxer… "," 2020 International Joint …, 2020 , ieeexplore.ieee.org","… A large part of machine learning research is done on image classification [9]–[11]. When 
working on sounds, the usage of spectrograms or Mel-frequency cepstral coefficients (MFCC) …",https://ieeexplore.ieee.org/abstract/document/9207085/,"https://scholar.google.com/scholar?cites=156535590865753079&as_sdt=2005&sciodt=0,5&hl=en"
81,5,Underwater noise recognition of marine vessels passages: two case studies using hidden Markov models,10,"M Vieira, MCP Amorim, A Sundelöf… "," ICES Journal of …, 2020 , academic.oup.com","Passive acoustic monitoring (PAM) is emerging as a cost-effective non-intrusive method to monitor the health and biodiversity of marine habitats, including the impacts of …",https://academic.oup.com/icesjms/article-abstract/77/6/2157/5609037,"https://scholar.google.com/scholar?cites=7753880560372425367&as_sdt=2005&sciodt=0,5&hl=en"
82,5,Calling activity and calls' temporal features inform about fish reproductive condition and spawning in three cultured Sciaenidae species,12,"M Bolgan, A Crucianelli, CC Mylonas, S Henry… "," Aquaculture, 2020 , Elsevier","Although many fish species are vocal, the use of fish sounds for aquaculture management and wild population protection has not received much attention. In this study, sound …",https://www.sciencedirect.com/science/article/pii/S0044848619333629,"https://scholar.google.com/scholar?cites=3001247556194132528&as_sdt=2005&sciodt=0,5&hl=en"
83,5,"Sound production in the Meagre, Argyrosomus regius (Asso, 1801): intraspecific variability associated with size, sex and context",7,"BP Pereira, M Vieira, P Pousão","Ferreira… , PeerJ, 2020 , peerj.com","Background Many fish taxa produce sound in voluntary and in disturbance contexts but information on the full acoustic repertoire is lacking for most species. Yet, this knowledge is …",https://peerj.com/articles/8559/,"https://scholar.google.com/scholar?cites=15486857319735236391&as_sdt=2005&sciodt=0,5&hl=en"
84,5,Sound features and vocal rhythms as a proxy for locating the spawning ground of Sciaena umbra in the wild,9,"M Picciulin, R Fiorin, C Facca… "," … : Marine and Freshwater …, 2020 , Wiley Online Library",The brown meagre (Sciaena umbra) is a demersal sciaenid fish recognized as indicative of good environmental quality and is defined as an umbrella species for the ecological …,https://onlinelibrary.wiley.com/doi/abs/10.1002/aqc.3340,"https://scholar.google.com/scholar?cites=6553964007839174638&as_sdt=2005&sciodt=0,5&hl=en"
